Collection Name,path ,Serial No.,Product Name,End use,fabric type,Transparency,Pattern,Color,composition,gsm,collection_changed
BOTANICA 4,/content/drive/MyDrive/Scan JD shadecards/Botanica 6/Botanica ,444,(BOTANICA 4)(444),"Curtains,Cushions",Jacquard,Opaque,"Geometric, Abstract",blue,70% Polyester : 30% Cotton,295,botanica
BOTANICA 4,/content/drive/MyDrive/Scan JD shadecards/Botanica 6/Botanica ,445,(BOTANICA 4)(445),"Curtains,Cushions",Jacquard,Opaque,"Geometric, Abstract",Green,70% Polyester : 30% Cotton,295,botanica
BOTANICA 4,/content/drive/MyDrive/Scan JD shadecards/Botanica 6/Botanica ,446,(BOTANICA 4)(446),"Curtains,Cushions",Jacquard,Opaque,indian,Green,30% Polyester : 70% Cotton,299,botanica
BOTANICA 4,/content/drive/MyDrive/Scan JD shadecards/Botanica 6/Botanica ,447,(BOTANICA 4)(447),"Curtains,Cushions",Jacquard,Opaque,indian,Yellow,30% Polyester : 70% Cotton,299,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanica 6/Botanica ,501,(BOTANICA 5)(501),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",orange,100% Polyester,246,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanica 6/Botanica ,502,(BOTANICA 5)(502),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract","orange, grey",100% Polyester,253,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanica 6/Botanica ,503,(BOTANICA 5)(503),"Curtains,Cushions",Jacquard,Opaque,Leaves,orange,100% Polyester,257,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanica 6/Botanica ,505,(BOTANICA 5)(505),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",orange,100% Polyester,260,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,506,(BOTANICA 5)(506),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves, Abstract","Grey, Beige",100% Polyester,263,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,508,(BOTANICA 5)(508),"Curtains,Cushions",Embroidery,Opaque,"Stripes, Abstract",beige,100% Polyester,246,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,509,(BOTANICA 5)(509),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract","Grey, Beige",100% Polyester,253,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,510,(BOTANICA 5)(510),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",beige,100% Polyester,259,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,511,(BOTANICA 5)(511),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Leaves, Abstract","Grey, Beige",100% Polyester,215,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,512,(BOTANICA 5)(512),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",beige,100% Polyester,260,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,513,(BOTANICA 5)(513),"Curtains,Cushions",Jacquard,Opaque,"Leaves, stripes",beige,100% Polyester,245,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,514,(BOTANICA 5)(514),"Curtains,Cushions",Jacquard,Opaque,"Geometric, Abstract",beige,100% Polyester,260,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,515,(BOTANICA 5)(515),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Floral, Leaves, Abstract","beige, brown",100% Polyester,213,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,517,(BOTANICA 5)(517),"Curtains,Cushions",Embroidery,Opaque,"Stripes, Abstract",beige,100% Polyester,246,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,519,(BOTANICA 5)(519),"Curtains,Cushions",Jacquard,Opaque,"Geometric, Abstract",beige,100% Polyester,254,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,520,(BOTANICA 5)(520),"Curtains,Cushions",Jacquard,Opaque,"Leaves, geometric",beige,100% Polyester,257,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,521,(BOTANICA 5)(521),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",beige,100% Polyester,256,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,522,(BOTANICA 5)(522),"Curtains,Cushions",Jacquard,Opaque,"Leaves, stripes",Grey,100% Polyester,245,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,524,(BOTANICA 5)(524),"Curtains,Cushions",Jacquard,Opaque,Leaves,"Grey, beige",100% Polyester,257,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,526,(BOTANICA 5)(526),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves","Grey, beige",100% Polyester,262,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,527,(BOTANICA 5)(527),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract","Grey, beige",100% Polyester,254,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,528,(BOTANICA 5)(528),"Curtains,Cushions",Jacquard,Opaque,"Geometric, leaves",Grey,100% Polyester,257,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,530,(BOTANICA 5)(530),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Leaves, Abstract","beige, Brown",100% Polyester,215,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,531,(BOTANICA 5)(531),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",beige,100% Polyester,255,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,533,(BOTANICA 5)(533),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves","Grey, beige",100% Polyester,262,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,534,(BOTANICA 5)(534),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",Grey,100% Polyester,255,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,536,(BOTANICA 5)(536),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",Grey,100% Polyester,259,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,538,(BOTANICA 5)(538),"Curtains,Cushions",Jacquard,Opaque,"Geometric, Abstract",Grey,100% Polyester,260,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,539,(BOTANICA 5)(539),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract","Grey, beige",100% Polyester,256,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,540,(BOTANICA 5)(540),"Curtains,Cushions",Jacquard,Opaque,"Geometric, Abstract","Grey, beige",100% Polyester,254,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,541,(BOTANICA 5)(541),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",Brown,100% Polyester,246,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,542,(BOTANICA 5)(542),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Floral, Leaves",Brown,100% Polyester,213,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,543,(BOTANICA 5)(543),"Curtains,Cushions",Embroidery,Opaque,"Stripes, Abstract",Brown,100% Polyester,246,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,545,(BOTANICA 5)(545),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",Brown,100% Polyester,253,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,546,(BOTANICA 5)(546),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",Brown,100% Polyester,259,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,547,(BOTANICA 5)(547),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",Brown,100% Polyester,255,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,548,(BOTANICA 5)(548),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Leaves, Abstract",Brown,100% Polyester,215,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,549,(BOTANICA 5)(549),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Floral, Leaves",Brown,100% Polyester,213,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,550,(BOTANICA 5)(550),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",Brown,100% Polyester,256,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,551,(BOTANICA 5)(551),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Floral, Leaves",Cream,100% Polyester,213,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,552,(BOTANICA 5)(552),"Curtains,Cushions",Embroidery,Opaque,"Stripes, Abstract",Cream,100% Polyester,246,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,554,(BOTANICA 5)(554),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",Cream,100% Polyester,254,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,556,(BOTANICA 5)(556),"Curtains,Cushions",Jacquard,Opaque,Leaves,cream,100% Polyester,257,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,557,(BOTANICA 5)(557),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves","white, cream",100% Polyester,263,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,559,(BOTANICA 5)(559),"Curtains,Cushions",Jacquard,Opaque,"Geometric, Abstract","white, cream",100% Polyester,254,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,561,(BOTANICA 5)(561),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Leaves, Abstract","white, cream",100% Polyester,215,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,562,(BOTANICA 5)(562),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",white,100% Polyester,262,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,563,(BOTANICA 5)(563),"Curtains,Cushions",Jacquard,Opaque,"Leaves, stripes",Grey,100% Polyester,245,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika II/Botanika,565,(BOTANICA 5)(565),"Curtains,Cushions",Jacquard,Opaque,Leaves,Grey,100% Polyester,257,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,566,(BOTANICA 5)(566),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Grey,100% Polyester,263,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,567,(BOTANICA 5)(567),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Grey,100% Polyester,262,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,568,(BOTANICA 5)(568),"Curtains,Cushions",Jacquard,Opaque,Leaves,Grey,100% Polyester,257,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,569,(BOTANICA 5)(569),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",blue,100% Polyester,254,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,570,(BOTANICA 5)(570),"Curtains,Cushions",Jacquard,Opaque,Leaves,blue,100% Polyester,257,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,571,(BOTANICA 5)(571),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",blue,100% Polyester,259,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,572,(BOTANICA 5)(572),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",blue,100% Polyester,256,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,573,(BOTANICA 5)(573),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",blue,100% Polyester,262,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,574,(BOTANICA 5)(574),"Curtains,Cushions",Jacquard,Opaque,Leaves,blue,100% Polyester,260,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,575,(BOTANICA 5)(575),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Green,100% Polyester,262,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,577,(BOTANICA 5)(577),"Curtains,Cushions",Jacquard,Opaque,Leaves,Green,100% Polyester,257,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,579,(BOTANICA 5)(579),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",Green,100% Polyester,254,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,580,(BOTANICA 5)(580),"Curtains,Cushions",Jacquard,Opaque,"Geometric, Abstract",Pink,100% Polyester,254,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,581,(BOTANICA 5)(581),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Leaves, Abstract",Pink,100% Polyester,215,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,583,(BOTANICA 5)(583),"Curtains,Cushions",Jacquard,Opaque,Leaves,Pink,100% Polyester,257,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,584,(BOTANICA 5)(584),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",pink,100% Polyester,260,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,585,(BOTANICA 5)(585),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract","Pink, Blue",100% Polyester,253,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,586,(BOTANICA 5)(586),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",Blue,100% Polyester,246,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,588,(BOTANICA 5)(588),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Blue,100% Polyester,263,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,589,(BOTANICA 5)(589),"Curtains,Cushions",Jacquard,Opaque,"Leaves, Abstract",Blue,100% Polyester,260,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,590,(BOTANICA 5)(590),"Curtains,Cushions",Jacquard,Opaque,"Floral, Leaves",Blue,100% Polyester,262,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,591,(BOTANICA 5)(591),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Leaves, Abstract",Black,100% Polyester,215,botanica
BOTANICA 5,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,593,(BOTANICA 5)(593),"Curtains,Cushions","Jacquard, Lurex",Opaque,"Floral, Leaves",Black,100% Polyester,213,botanica
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,01,(BOTANIKA)(1),Curtains,Jacquard,Opaque,Floral,Green,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,02,(BOTANIKA)(2),Curtains,Jacquard,Opaque,"Floral, Leaves",Green,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,03,(BOTANIKA)(3),Curtains,Jacquard,Opaque,Leaves,Green,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,04,(BOTANIKA)(4),Curtains,Jacquard,Opaque,"Floral, Leaves",Green,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,05,(BOTANIKA)(5),Curtains,Jacquard,Opaque,Leaves,Green,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,06,(BOTANIKA)(6),Curtains,Jacquard,Opaque,Floral,Brown,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,07,(BOTANIKA)(7),Curtains,Jacquard,Opaque,"Floral, Leaves",Brown,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,08,(BOTANIKA)(8),Curtains,Jacquard,Opaque,Leaves,Brown,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,09,(BOTANIKA)(9),Curtains,Jacquard,Opaque,"Floral, Leaves",Brown,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,10,(BOTANIKA)(10),Curtains,Jacquard,Opaque,Leaves,Brown,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,11,(BOTANIKA)(11),Curtains,Jacquard,Opaque,Floral,"Grey, Beige",51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Botanika/Botanika,12,(BOTANIKA)(12),Curtains,Jacquard,Opaque,"Floral, Leaves","Grey, Beige",51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,13,(BOTANIKA)(13),Curtains,Jacquard,Opaque,Leaves,"Grey, Beige",51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,14,(BOTANIKA)(14),Curtains,Jacquard,Opaque,"Floral, Leaves","Grey, Beige",51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,15,(BOTANIKA)(15),Curtains,Jacquard,Opaque,Leaves,"Grey, Beige",51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,16,(BOTANIKA)(16),Curtains,Jacquard,Opaque,Floral,"Grey, Brown",51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,17,(BOTANIKA)(17),Curtains,Jacquard,Opaque,"Floral, Leaves","Grey, Brown",51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,18,(BOTANIKA)(18),Curtains,Jacquard,Opaque,Leaves,"Grey, Brown",51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,19,(BOTANIKA)(19),Curtains,Jacquard,Opaque,"Floral, Leaves","Grey, Brown",51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,20,(BOTANIKA)(20),Curtains,Jacquard,Opaque,Leaves,"Grey, Brown",51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,21,(BOTANIKA)(21),Curtains,Jacquard,Opaque,Floral,Pink,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,22,(BOTANIKA)(22),Curtains,Jacquard,Opaque,"Floral, Leaves",Pink,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,23,(BOTANIKA)(23),Curtains,Jacquard,Opaque,Leaves,Pink,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,24,(BOTANIKA)(24),Curtains,Jacquard,Opaque,"Floral, Leaves",Pink,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,25,(BOTANIKA)(25),Curtains,Jacquard,Opaque,Leaves,Pink,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,26,(BOTANIKA)(26),Curtains,Jacquard,Opaque,Floral,brown,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,27,(BOTANIKA)(27),Curtains,Jacquard,Opaque,"Floral, Leaves","brown, black",51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,28,(BOTANIKA)(28),Curtains,Jacquard,Opaque,Leaves,"brown, black",51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,29,(BOTANIKA)(29),Curtains,Jacquard,Opaque,"Floral, Leaves","brown, black",51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,30,(BOTANIKA)(30),Curtains,Jacquard,Opaque,Leaves,"brown, black",51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,31,(BOTANIKA)(31),Curtains,Jacquard,Opaque,Floral,red,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,32,(BOTANIKA)(32),Curtains,Jacquard,Opaque,"Floral, Leaves",red,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,33,(BOTANIKA)(33),Curtains,Jacquard,Opaque,Leaves,red,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,34,(BOTANIKA)(34),Curtains,Jacquard,Opaque,"Floral, Leaves",red,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,35,(BOTANIKA)(35),Curtains,Jacquard,Opaque,Leaves,red,51% Poly. Fila + 49% Cott. Sp.,249.64,botanika
BOTANIKA II,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,201,(BOTANIKA II)(201),Curtains,Jacquard,Opaque,"Floral, Leaves",Blue,100% Polyester filament,235,botanika
BOTANIKA II,/content/drive/MyDrive/Scan JD shadecards/Colorful Sheers/Colorful Sheers,202,(BOTANIKA II)(202),Curtains,Jacquard,Opaque,"Stripes, Abstract",Blue,100% Polyester Filament,248,botanika
